Part.Number,Part.Number.Start,Part,Subpart,Part.Number.End,Change,Page,FedReg_Number,Year,Action
225.25,225.25,225,25,NA,"Footnotes 7 through 14 redesignated as footnotes 8 through 15; (b)(5) introductory text, (i), (ii), (iii), (iv) introductory text, (A) through (D), (v) and (vi) redesignated as (b)(5)(i) introductory text, (A), (B), (C), (D) introductory text, (1) through (4), (E) and (F); new (b)(5) heading and (ii) added; (b)(5)(i) introductory text, (D) introductory text, (3) and (F) revised",20961,57,1992,Addition
225.3 (s)(1),225.3 (s)(1),225,3 (s)(1),NA,Introductory text revised; interim,15055,65,2000,Modification
225.31,225.31,225,31,NA,(d)(2)(ii) amended,9338,62,1997,Modification
225.31,225.31,225,31,NA,(d)(2)(ii) revised,474,58,1993,Modification
225.32,225.32,225,32,NA,(a)(2) redesignated as (a)(3); new (a)(2) added,35121,60,1995,Addition
225.32,225.32,225,32,NA,Removed,9338,62,1997,Deletion
225.4,225.4,225,4,NA,(b)(1) revised; (b)(6) added,22968,59,1994,Addition
225.4,225.4,225,4,NA,(d) and (f) amended,58621,63,1998,Modification
225.4,225.4,225,4,NA,(d) corrected,65281,63,1998,Modification
225.4,225.4,225,4,NA,(d) redesignated as (d)(1); new (d)(1) heading revised; (d)(2) added,47743,55,1990,Addition
225.4,225.4,225,4,NA,(d) removed; (e) through (g) redesignated as (d) through (f),39679,59,1994,Deletion
225.4,225.4,225,4,NA,(f) added,21207,57,1992,Addition
225.4,225.4,225,4,NA,(f) amended,4344,61,1996,Modification
225.4,225.4,225,4,NA,(g) added,47209,58,1993,Addition
225.4,225.4,225,4,NA,(g) added; interim,14442,65,2000,Addition
225.4,225.4,225,4,NA,Temporary exceptions,62562,59,1994,Other
225.41-225.44 (Subpart E),225.41,225,41,225.44 (Subpart E),Revised,9338,62,1997,Modification
225.42,225.42,225,42,NA,(a) redesignated as (a)(1) and amended; (a)(2) added,47845,55,1990,Addition
225.43,225.43,225,43,NA,(a) revised,23023,52,1987,Modification
225.43,225.43,225,43,NA,(c)(2) and (d) revised,23024,52,1987,Modification
225.51,225.51,225,51,NA,Removed,9341,62,1997,Deletion
225.51—225.52 (Subpart F),225.51—225.52 (Subpart F),225,51—225,NA,Added,37744,53,1988,Addition
225.6,225.6,225,6,NA,(a) amended,38052,56,1991,Modification
225.61-225.67 (Subpart G),225.61,225,61,225.67 (Subpart G),Heading revised,9341,62,1997,Modification
225.61—225.67 (Subpart G),225.61—225.67 (Subpart G),225,61—225,NA,Added,27771,55,1990,Addition
225.61—225.67 (Subpart G),225.61—225.67 (Subpart G),225,61—225,NA,Appendix A removed,29501,59,1994,Deletion
225.61—225.67 (Subpart G),225.61—225.67 (Subpart G),225,61—225,NA,Regulation at 55 FR 27771 compliance date revised,6,57,1992,Modification
225.62,225.62,225,62,NA,"(d), (e), (f) and (g) through (k) redesignated as (e), (f), (g) and (i) through (m); new (d) and new (h) added",29500,59,1994,Addition
225.63,225.63,225,63,NA,(a) amended,15077,58,1993,Modification
225.63,225.63,225,63,NA,(a)(11) amended; (a)(12) redesignated as (a)(13); new (a)(12) added,65532,63,1998,Addition
225.63,225.63,225,63,NA,Heading and (a) revised; (b) and (c) redesignated (d) and (e); new (b) and new (c) added,29500,59,1994,Addition
225.64,225.64,225,64,NA,Revised,29501,59,1994,Modification
225.65,225.65,225,65,NA,(b) revised,29501,59,1994,Modification
225.7,225.7,225,7,NA,(b)(3) added; (c)(2) revised; eff. 1-23-95,65474,59,1994,Addition
225.7,225.7,225,7,NA,(b)(4) added,20189,60,1995,Addition
225.7,225.7,225,7,NA,Added,39679,59,1994,Addition
225.71-225.73 (Subpart H),225.71,225,71,225.73 (Subpart H),Revised,9341,62,1997,Modification
225.71—225.73 (Subpart H),225.71—225.73 (Subpart H),225,71—225,NA,Added; interim,6790,55,1990,Addition
225.81,225.81,225,81,NA,(c) redesignated as (d); new (c) added; interim,15055,65,2000,Addition
225.81--225.94 (Subpart I),225.81,225,81,,Added; interim,3791,65,2000,Addition
225.85,225.85,225,85,NA,Added; interim,14438,65,2000,Addition
225.86,225.86,225,86,NA,(d) added; eff. 1-22-01,80740,65,2000,Addition
225.86,225.86,225,86,NA,Added; interim,14438,65,2000,Addition
225.87,225.87,225,87,NA,Added; interim,14439,65,2000,Addition
225.88,225.88,225,88,NA,Added; interim,14439,65,2000,Addition
225.89,225.89,225,89,NA,Added; interim,14440,65,2000,Addition
225.90,225.90,225,90,NA,Revised; interim,15055,65,2000,Modification
225.91,225.91,225,91,NA,Revised; interim,15056,65,2000,Modification
225.92,225.92,225,92,NA,Revised; interim,15056,65,2000,Modification
225.93,225.93,225,93,NA,Revised; interim,15056,65,2000,Modification
225.94,225.94,225,94,NA,Revised; interim,15057,65,2000,Modification
226,226,226,NA,NA,Adjustment notice,"3177, 65317",61,1996,Other
226,226,226,NA,NA,Appendix G amended,"13868, 24689",54,1989,Modification
226,226,226,NA,NA,Appendix G amended,38312,55,1990,Modification
226,226,226,NA,NA,Appendix G amended,58908,65,2000,Modification
226,226,226,NA,NA,Appendix H amended,48671,52,1987,Modification
226,226,226,NA,NA,Appendix H amended,15473,60,1995,Modification
226,226,226,NA,NA,Appendix H amended,49247,61,1996,Modification
226,226,226,NA,NA,Appendix H corrected,467,53,1988,Modification
226,226,226,NA,NA,Appendix H corrected,66179,62,1997,Modification
226,226,226,NA,NA,Appendix H corrected,2723,63,1998,Modification
226,226,226,NA,NA,Appendix H heading revised; amended,63444,62,1997,Modification
226,226,226,NA,NA,Appendix I amended,53539,54,1989,Modification
226,226,226,NA,NA,Appendix I amended,51322,56,1991,Modification
226,226,226,NA,NA,Appendix I amended,20400,57,1992,Modification
226,226,226,NA,NA,Appendix K added,15474,60,1995,Addition
226,226,226,NA,NA,Appendix K corrected,50400,60,1995,Modification
226,226,226,NA,NA,Appendix L added,15476,60,1995,Addition
226,226,226,NA,NA,Authority citation revised,43181,52,1987,Modification
226,226,226,NA,NA,Authority citation revised,13864,54,1989,Modification
226,226,226,NA,NA,Authority citation revised,13754,56,1991,Modification
226,226,226,NA,NA,Authority citation revised,17084,58,1993,Modification
226,226,226,NA,NA,Authority citation revised,40204,59,1994,Modification
226,226,226,NA,NA,Corrected,17750,55,1990,Modification
226,226,226,NA,NA,Determination,3332,53,1988,Other
226,226,226,NA,NA,Determination,50342,54,1989,Other
226,226,226,NA,NA,Dollar amount adjustment notice,"6474, 67575",63,1998,Other
226,226,226,NA,NA,Dollar amount adjustment notice,60335,64,1999,Other
226,226,226,NA,NA,Effective date corrected,47106,51,1986,Modification
226,226,226,NA,NA,Heading revised,50512,58,1993,Modification
226,226,226,NA,NA,Order,6532,59,1994,Other
226,226,226,NA,NA,Preemption determination,3005,56,1991,Other
226,226,226,NA,NA,Preemption determination; eff. 10-1-91,31815,55,1990,Other
226,226,226,NA,NA,Supplement I amended,11424,51,1986,Modification
226,226,226,NA,NA,Supplement I amended,10878,52,1987,Modification
226,226,226,NA,NA,Supplement I amended,"11050, 11058",53,1988,Modification
226,226,226,NA,NA,Supplement I amended,9421,54,1989,Modification
226,226,226,NA,NA,Supplement I amended,13106,55,1990,Modification
226,226,226,NA,NA,Supplement I amended,13754,56,1991,Modification
226,226,226,NA,NA,Supplement I amended,"17084, 17085",58,1993,Modification
226,226,226,NA,NA,Supplement I amended,"16776, 16777, 16778, 16779, 16780",60,1995,Modification
226,226,226,NA,NA,Supplement I amended,"14955, 14956, 14957, 14959, 49248",61,1996,Modification
226,226,226,NA,NA,Supplement I amended,"10199, 63445, 63446",62,1997,Modification
226,226,226,NA,NA,Supplement I amended,16678,63,1998,Modification
226,226,226,NA,NA,Supplement I amended,"16616, 16617",64,1999,Modification
226,226,226,NA,NA,Supplement I amended,"17131, 58910, 70465",65,2000,Modification
226,226,226,NA,NA,Supplement I corrected,18876,51,1986,Modification
226,226,226,NA,NA,Supplement I corrected,13379,53,1988,Modification
226,226,226,NA,NA,Supplement I corrected,13455,54,1989,Modification
226,226,226,NA,NA,Supplement I corrected,"22200, 23993",56,1991,Modification
226,226,226,NA,NA,Supplement I corrected,"81, 749",57,1992,Modification
226,226,226,NA,NA,Supplement I corrected,33990,63,1998,Modification
226,226,226,NA,NA,Temporary exceptions,53545,57,1992,Other
226.1,226.1,226,1,NA,(a) amended,13865,54,1989,Modification
226.1,226.1,226,1,NA,"(a),(d)(4), and (e) revised",45611,52,1987,Modification
226.1,226.1,226,1,NA,(b) and (d)(2) revised; (c)(3) added,24686,54,1989,Addition
226.1,226.1,226,1,NA,(d)(5) redesignated as (d)(6); (b) and new (d)(6) revised; new (d)(5) added,15471,60,1995,Addition
226.1,226.1,226,1,NA,Technical correction,45611,52,1987,Modification
226.12,226.12,226,12,NA,(g) revised,17131,65,2000,Modification
226.14,226.14,226,14,NA,(b) revised,"13867, 24688",54,1989,Modification
226.15,226.15,226,15,NA,(e) revised,40583,58,1993,Modification
226.15,226.15,226,15,NA,(e)(3) and Footnote 36b added,40204,59,1994,Addition
226.15,226.15,226,15,NA,(e)(4) and Footnote 36c added,63715,59,1994,Addition
226.15,226.15,226,15,NA,Footnote 36 revised,24688,54,1989,Modification
226.16,226.16,226,16,NA,(b) introductory text republished; footnote 36a added,13867,54,1989,Addition
226.16,226.16,226,16,NA,(d) added,24688,54,1989,Addition
226.16,226.16,226,16,NA,(d)(3) corrected; footnote 36b added,28665,54,1989,Addition
226.16,226.16,226,16,NA,Footnotes 36a and 36b redesignated as Footnotes 36b and 36c,40583,58,1993,Addition
226.16,226.16,226,16,NA,Footnotes 36b and 36c redesignated as 36c and 36d,40204,59,1994,Addition
226.16,226.16,226,16,NA,Footnotes 36c and 36d redesignated as Footnotes 36d and 36e,63715,59,1994,Addition
226.17,226.17,226,17,NA,(b) revised,48670,52,1987,Modification
226.17,226.17,226,17,NA,"(c)(2) redesignated as (c)(2)(i); (a)(1) Footnote 38, new (c)(2)(i) and (f) revised; (c)(2)(ii) added",49246,61,1996,Addition
226.18,226.18,226,18,NA,(d) Footnote 41 removed; (d)(1) and (2) added; (c) Footnotes 39 and 40 redesignated as (c) Footnotes 40 and 41; (n) revised,49246,61,1996,Deletion
226.18,226.18,226,18,NA,(f) and footnote 43 revised,48670,52,1987,Modification
226.19,226.19,226,19,NA,(a)(2) revised,49246,61,1996,Modification
226.19,226.19,226,19,NA,"(b)(2)(viii) and (ix) revised; (b)(2)(x) removed; (b)(2)(xi), (xii) and (xiii) redesignated as (b)(2)(x), (xi) and (xii)",63443,62,1997,Deletion
226.19,226.19,226,19,NA,(b)(2)(viii) corrected,467,53,1988,Modification
226.19,226.19,226,19,NA,Revised,48670,52,1987,Modification
226.2,226.2,226,2,NA,(a)(15) and (a)(17)(iv) revised,13865,54,1989,Modification
226.2,226.2,226,2,NA,(a)(17)(i) Footnote 3 revised,15471,60,1995,Modification
226.2,226.2,226,2,NA,(a)(6) revised,49245,61,1996,Modification
226.20,226.20,226,20,NA,(c) added,48671,52,1987,Addition
226.22,226.22,226,22,NA,(a)(4) and (5) added,49246,61,1996,Addition
226.22,226.22,226,22,NA,Footnote 45a redesignated as 45d,48670,52,1987,Addition
226.23,226.23,226,23,NA,(a)(3) Footnote 48 revised,15471,60,1995,Modification
226.23,226.23,226,23,NA,"(b) introductory text and (1) through (5) redesignated as (b)(1) introductory text and (i) through (v); (b)(2), (g) and (h) added",49246,61,1996,Addition
226.23,226.23,226,23,NA,(e) revised,40583,58,1993,Modification
226.23,226.23,226,23,NA,(e)(3) and Footnote 48(b) added,40204,59,1994,Addition
226.23,226.23,226,23,NA,(e)(4) and Footnote 48c added,63715,59,1994,Addition
226.23,226.23,226,23,NA,(f)(2) revised,45299,51,1986,Modification
226.28,226.28,226,28,NA,(a) corrected,32954,54,1989,Modification
226.28,226.28,226,28,NA,(a)(1) amended; (d) added,13867,54,1989,Addition
226.28,226.28,226,28,NA,(b) amended,15471,60,1995,Modification
226.30,226.30,226,30,NA,Added,43181,52,1987,Addition
226.30,226.30,226,30,NA,Technical correction,45611,52,1987,Modification
226.31,226.31,226,31,NA,(d) and (g) revised,49247,61,1996,Modification
226.31,226.31,226,31,NA,(g) corrected,29969,60,1995,Modification
226.31-226.33,226.31,226,31,226.33,(Subpart E) Added,15471,60,1995,Addition
226.32,226.32,226,32,NA,(b)(1)(iii) corrected,29969,60,1995,Modification
226.4,226.4,226,4,NA,"(a), (c)(7)(ii), (iii), (d) heading, (1) heading, introductory text and (i) revised; (c)(7)(iv) redesignated as (v); (b)(10), (c)(7) heading, new (iv), (d)(3) and (e)(3) added",49245,61,1996,Addition
226.5,226.5,226,5,NA,"(a)(1), (2), and footnote 7 republished; footnotes 8 and 9 revised; (a)(3) and (b)(3) added",13865,54,1989,Addition
226.5,226.5,226,5,NA,Footnote 8 revised; (a)(4) and (b)(4) added,24686,54,1989,Addition
226.5,226.5,226,5,NA,Footnote 9 revised,58908,65,2000,Modification
226.5a,226.5a,226,5a,NA,"(a)(2)(ii), (5), (b) introductory text and (1) introductory text revised; (b)(11) added",58908,65,2000,Addition
226.5a,226.5a,226,5a,NA,(a)(3) revised,24686,54,1989,Modification
226.5a,226.5a,226,5a,NA,(a)(3) revised,17131,65,2000,Modification
226.5a,226.5a,226,5a,NA,"(a)(3), (d)(2), (g)(2)(i), and (ii) corrected",32954,54,1989,Modification
226.5a,226.5a,226,5a,NA,Added,13865,54,1989,Addition
226.5b,226.5b,226,5b,NA,"(f) introductory text, (3) introductory text, and (vi) introductory text republished; (f)(3)(i), (vi)(E), and (F) revised; (f)(3)(vi)(G) removed",38312,55,1990,Deletion
226.5b,226.5b,226,5b,NA,(f)(2) introductory text revised; (f)(4) added,15471,60,1995,Addition
226.5b,226.5b,226,5b,NA,(f)(2)(ii) and (iii) revised; (f)(2)(iv) added,34681,57,1992,Addition
226.5b,226.5b,226,5b,NA,(f)(3)(i) corrected,"39538, 42148",55,1990,Modification
226.5b,226.5b,226,5b,NA,Added,24686,54,1989,Addition
226.6,226.6,226,6,NA,(e) added,24686,54,1989,Addition
226.9,226.9,226,9,NA,(c)(3) added,24688,54,1989,Addition
226.9,226.9,226,9,NA,(c)(3) corrected,"39538, 42148",55,1990,Modification
226.9,226.9,226,9,NA,(c)(3) revised,38312,55,1990,Modification
226.9,226.9,226,9,NA,(d)(2) revised; (e) and (f) added,13867,54,1989,Addition
226.9,226.9,226,9,NA,(e)(1) and (f)(1) corrected,32954,54,1989,Modification
227,227,227,NA,NA,Heading revised,50512,58,1993,Modification
227.11,227.11,227,11,NA,"(c)(1), (2) and (3) revised; (d) added",20401,57,1992,Addition
227.11--227.16 (Subpart B),227.11,227,11,,Exemption granted in part,41763,51,1986,Other
227.11--227.16 (Subpart B),227.11,227,11,,Staff guidelines,39646,51,1986,Other
227.11—227.16 (Subpart B),227.11—227.16 (Subpart B),227,11—227,NA,Staff guidelines,29225,53,1988,Other
227.14,227.14,227,14,NA,Exemption granted in part,2400,52,1987,Other
227.14,227.14,227,14,NA,Exemption granted in part,29223,53,1988,Other
228,228,228,NA,NA,(a) amended,66050,60,1995,Modification
228,228,228,NA,NA,Appendix A added,22198,60,1995,Addition
228,228,228,NA,NA,Appendix B added,22200,60,1995,Addition
228,228,228,NA,NA,Authority citation revised,26626,55,1990,Modification
228,228,228,NA,NA,Authority citation revised,22189,60,1995,Modification
228,228,228,NA,NA,Heading revised,50512,58,1993,Modification
228.1,228.1,228,1,NA,Removed,22201,60,1995,Deletion
228.100,228.100,228,100,NA,Removed,22201,60,1995,Deletion
228.11-228.12,228.11,228,11,228.12,(Subpart A) Added,22190,60,1995,Addition
228.12,228.12,228,12,NA,(h)(3) amended,66050,60,1995,Modification
228.12,228.12,228,12,NA,(h)(3) amended,21363,61,1996,Modification
228.2,228.2,228,2,NA,Removed,22201,60,1995,Deletion
228.21-228.29,228.21,228,21,228.29,(Subpart B) Added,22191,60,1995,Addition
228.27,228.27,228,27,NA,(h) amended,66050,60,1995,Modification
228.3,228.3,228,3,NA,Removed; eff. 7-1-97,22201,60,1995,Deletion
228.4,228.4,228,4,NA,(f) revised; interim,26627,55,1990,Modification
228.4,228.4,228,4,NA,Regulation at 55 FR 26627 confirmed,26902,56,1991,Other
228.4,228.4,228,4,NA,Removed; eff. 7-1-97,22201,60,1995,Deletion
228.41-228.45,228.41,228,41,228.45,(Subpart C) Added,22195,60,1995,Addition
228.5,228.5,228,5,NA,"(a)(2) and (3) redesignated as (a)(3) and (4); new (a)(3), (4), (c)(1), and (2) revised; new (a)(2), new (c)(3), and (d) added; interim",26627,55,1990,Addition
228.5,228.5,228,5,NA,Regulation at 55 FR 26626 confirmed; (a)(3) and (c)(3) revised,26902,56,1991,Modification
228.5,228.5,228,5,NA,Removed; eff. 7-1-97,22201,60,1995,Deletion
228.51,228.51,228,51,NA,(Subpart D) Added,22197,60,1995,Addition
228.6,228.6,228,6,NA,Existing text designated as (a) and amended; (b) added; interim,26627,55,1990,Addition
228.6,228.6,228,6,NA,Regulation at 55 FR 26627 confirmed,26902,56,1991,Other
228.6,228.6,228,6,NA,Removed; eff. 7-1-97,22201,60,1995,Deletion
228.7,228.7,228,7,NA,Removed; eff. 7-1-97,22201,60,1995,Deletion
228.8,228.8,228,8,NA,Removed,22201,60,1995,Deletion
228.8,228.8,228,8,NA,Removed; eff. 7-1-97,22201,60,1995,Deletion
229,229,229,NA,NA,Added,11837,53,1988,Addition
229,229,229,NA,NA,Appendix A amended,26221,62,1997,Modification
229,229,229,NA,NA,Appendix A corrected,"24251, 31416",53,1988,Modification
229,229,229,NA,NA,Appendix C amended,"13811, 48752",62,1997,Modification
229,229,229,NA,NA,Appendix E amended,21856,55,1990,Modification
229,229,229,NA,NA,Appendix E amended,"36598, 36601",57,1992,Modification
229,229,229,NA,NA,Appendix E amended,"13816, 13817, 13821",62,1997,Modification
229,229,229,NA,NA,Appendix E amended,59613,64,1999,Modification
229,229,229,NA,NA,Appendix E amended; eff. 1-3-94,"46973, 46975",57,1992,Modification
229,229,229,NA,NA,Appendix E amended; eff. 2-1-90 and 2-1-91,32047,54,1989,Modification
229,229,229,NA,NA,Appendix E corrected,66343,56,1991,Modification
229,229,229,NA,NA,Appendix E corrected; eff. 1-3-94,52719,57,1992,Modification
229,229,229,NA,NA,Appendix E revised,51672,60,1995,Modification
229,229,229,NA,NA,Appendix F added,32356,53,1988,Addition
229,229,229,NA,NA,Appendix F amended,13838,54,1989,Modification
229,229,229,NA,NA,Appendix F amended,11358,55,1990,Modification
229,229,229,NA,NA,Appendix F amended,51703,60,1995,Modification
229,229,229,NA,NA,Appendixes A and B amended,25390,61,1996,Modification
229,229,229,NA,NA,Appendixes A and B-2 amended,48790,59,1994,Modification
229,229,229,NA,NA,Appendixes A and C amended,21855,55,1990,Modification
229,229,229,NA,NA,Appendixes A and E amended,13851,54,1989,Modification
229,229,229,NA,NA,"Appendixes A, B-1, B-2 and C amended",51671,60,1995,Modification
229,229,229,NA,NA,"Appendixes A, B-2 and E amended",2,58,1993,Modification
229,229,229,NA,NA,"Appendixes A, C and E amended; interim",31293,53,1988,Modification
229,229,229,NA,NA,Appendixes C and E amended; final,7802,56,1991,Modification
229,229,229,NA,NA,Appendixes C and E amended; interim,50818,55,1990,Modification
229,229,229,NA,NA,Appendixes C and E amended; interim,3280,57,1992,Modification
229,229,229,NA,NA,Authority citation revised,"36598, 36600",57,1992,Modification
229,229,229,NA,NA,Heading revised,50512,58,1993,Modification
229,229,229,NA,NA,Policy statement,13839,54,1989,Other
229,229,229,NA,NA,Revised,19433,53,1988,Modification
229.1,229.1,229,1,NA,(a) revised,36598,57,1992,Modification
229.1,229.1,229,1,NA,(b)(2) revised,51670,60,1995,Modification
229.1,229.1,229,1,NA,(b)(3) revised; eff. 1-3-94,46972,57,1992,Modification
229.11,229.11,229,11,NA,Eff. to 9-1-90,19372,53,1988,Other
229.12,229.12,229,12,NA,(a) revised; (f) amended; (f)(1)(ii) and (2) removed,36601,57,1992,Deletion
229.12,229.12,229,12,NA,"(a), (b) introductory text (4) and (c)(1) introductory text revised; (d) amended and (f) revised; final",7801,56,1991,Modification
